"State","NAICS.id","All establishments","Establishments not operated for the entire year","Establishments operated for the entire year","Score","NAICS.display-label","RCPTOT","PAYANN","PAYQTR1","EMP","ADMIN_PCT","IMPUT_PCT"
"WI","442299",272,22,246,1310.75,"All other home furnishings stores","253103","32238","7602","2175","16.6","3.2"
"WI","443",956,79,851,5249,"Electronics and appliance stores","1669988","179849","44935","7773","9.6","3.3"
"WI","4431",956,79,851,5249,"Electronics and appliance stores","1669988","179849","44935","7773","9.6","3.3"
"WI","44314",962,79,856,5249,"Electronics and appliance stores","1669988","179849","44935","7773","9.6","3.3"
"WI","443141",202,15,184,1137.5,"Household appliance stores","242627","38628","8786","1356","22.5","3.8"
"WI","443142",760,68,672,4111.5,"Electronics stores","1427361","141221","36149","6417","7.4","3.3"
"WI","444",1771,120,1632,12869.5,"Building material and garden equipment and supplies dealers","6399543","704458","171499","25853","7.9","2.2"
"WI","4441",1344,64,1271,10166.5,"Building material and supplies dealers","4992978","590332","148410","21845","7.0","2.2"
"WI","44411",133,2,131,1192.75,"Home centers","2762094","270614","75540","11309","0.8","0.1"
"WI","444110",133,2,131,1192.75,"Home centers","2762094","270614","75540","11309","0.8","0.1"
"WI","44412",141,6,134,1057.25,"Paint and wallpaper stores","154659","17954","4317","553","6.1","1.3"
"WI","444120",141,6,134,1057.25,"Paint and wallpaper stores","154659","17954","4317","553","6.1","1.3"
"WI","44413",437,13,424,3373.25,"Hardware stores","710454","100643","23671","4979","22.6","1.4"
"WI","444130",437,13,424,3373.25,"Hardware stores","710454","100643","23671","4979","22.6","1.4"
"WI","44419",634,45,583,4553.25,"Other building material dealers","1365771","201121","44882","5004","11.5","6.9"
"WI","444190",634,45,583,4553.25,"Other building material dealers","1365771","201121","44882","5004","11.5","6.9"
"WI","4442",427,63,361,2703,"Lawn and garden equipment and supplies stores","1406565","114126","23089","4008","11.2","2.4"
"WI","44421",105,12,93,615.75,"Outdoor power equipment stores","111386","15419","3298","574","15.6","2.8"
"WI","444210",105,12,93,615.75,"Outdoor power equipment stores","111386","15419","3298","574","15.6","2.8"
"WI","44422",322,51,268,2087.25,"Nursery, garden center, and farm supply stores","1295179","98707","19791","3434","10.8","2.4"
"WI","444220",322,51,268,2087.25,"Nursery, garden center, and farm supply stores","1295179","98707","19791","3434","10.8","2.4"
"WI","445",2013,162,1764,13216.5,"Food and beverage stores","10417930","920745","227424","52527","11.6","2.1"
"WI","4451",1157,85,1033,8548.5,"Grocery stores","9641341","831479","206671","46695","10.4","1.8"
"WI","44511",1016,60,930,7982.25,"Supermarkets and other grocery (except convenience) stores","9557776","825407","205258","46233","10.1","1.7"
"WI","445110",1016,60,930,7982.25,"Supermarkets and other grocery (except convenience) stores","9557776","825407","205258","46233","10.1","1.7"
"WI","44512",141,29,103,566.25,"Convenience stores","83565","6072","1413","462","40.7","12.3"
"WI","445120",141,29,103,566.25,"Convenience stores","83565","6072","1413","462","40.7","12.3"
"WI","4452",443,59,371,2148.25,"Specialty food stores","341415","60401","13980","3928","22.0","5.9"
"WI","4453",415,45,362,2539.75,"Beer, wine, and liquor stores","435174","28865","6773","1904","30.9","5.6"
"WI","44531",415,45,362,2539.75,"Beer, wine, and liquor stores","435174","28865","6773","1904","30.9","5.6"
"WI","445310",415,45,362,2539.75,"Beer, wine, and liquor stores","435174","28865","6773","1904","30.9","5.6"
"WI","446",1328,69,1233,9476.5,"Health and personal care stores","4620952","531872","134327","17282","5.9","3.1"
"WI","4461",1328,69,1233,9476.5,"Health and personal care stores","4620952","531872","134327","17282","5.9","3.1"
"WI","44611",644,33,605,5874,"Pharmacies and drug stores","4027546","418207","107029","12768","5.0","3.0"
"WI","446110",644,33,605,5874,"Pharmacies and drug stores","4027546","418207","107029","12768","5.0","3.0"
"WI","44612",163,21,137,952.75,"Cosmetics, beauty supplies, and perfume stores","159098","20819","4768","1335","10.2","3.2"
"WI","446120",163,21,137,952.75,"Cosmetics, beauty supplies, and perfume stores","159098","20819","4768","1335","10.2","3.2"
"WI","44613",220,7,213,1174,"Optical goods stores","143037","32776","8348","1293","10.9","3.5"
"WI","446130",220,7,213,1174,"Optical goods stores","143037","32776","8348","1293","10.9","3.5"
"WI","44619",301,23,278,1475.75,"Other health and personal care stores","291271","60070","14182","1886","14.8","4.5"
"WI","446191",167,11,156,753,"Food (health) supplement stores","95833","12294","2890","699","25.3","3.4"
"WI","446199",134,12,122,722.75,"All other health and personal care stores","195438","47776","11292","1187","9.7","5.1"
"WI","447",2529,140,2318,22313.5,"Gasoline stations","13049110","389360","90043","23504","16.2","5.1"
"WI","4471",2529,140,2318,22313.5,"Gasoline stations","13049110","389360","90043","23504","16.2","5.1"
"WI","44711",2232,125,2048,19862.75,"Gasoline stations with convenience stores","10856044","327293","75173","20398","17.5","5.3"
"WI","447110",2232,125,2048,19862.75,"Gasoline stations with convenience stores","10856044","327293","75173","20398","17.5","5.3"
"WI","44719",297,26,270,2450.75,"Other gasoline stations","2193066","62067","14870","3106","9.8","4.1"
"WI","447190",297,26,270,2450.75,"Other gasoline stations","2193066","62067","14870","3106","9.8","4.1"
"WI","448",2110,94,1935,12917.25,"Clothing and clothing accessories stores","2406636","304124","75036","21622","9.1","2.9"
"WI","4481",1371,81,1235,8405.25,"Clothing stores","1640328","198990","49409","16360","5.1","2.8"
"WI","44811",101,9,90,537.5,"Men's clothing stores","79674","14546","3586","588","14.3","4.8"
"WI","448110",101,9,90,537.5,"Men's clothing stores","79674","14546","3586","588","14.3","4.8"
"WI","44812",522,38,469,3084.5,"Women's clothing stores","417097","56536","14106","4676","5.4","3.5"
"WI","448120",522,38,469,3084.5,"Women's clothing stores","417097","56536","14106","4676","5.4","3.5"
"WI","44813",91,8,81,586,"Children's and infants' clothing stores","96724","10385","2551","961","2.7","1.5"
"WI","448130",91,8,81,586,"Children's and infants' clothing stores","96724","10385","2551","961","2.7","1.5"
"WI","44814",359,20,336,2819.5,"Family clothing stores","802088","83778","20989","7591","3.2","1.4"
"WI","448140",359,20,336,2819.5,"Family clothing stores","802088","83778","20989","7591","3.2","1.4"
"WI","44815",106,12,94,422.75,"Clothing accessories stores","74040","8984","2291","708","8.7","6.7"
"WI","448150",106,12,94,422.75,"Clothing accessories stores","74040","8984","2291","708","8.7","6.7"
"WI","44819",192,24,165,955,"Other clothing stores","170705","24761","5886","1836","8.8","6.1"
"WI","448190",192,24,165,955,"Other clothing stores","170705","24761","5886","1836","8.8","6.1"
"WI","4482",364,15,344,2413.25,"Shoe stores","404952","48858","11776","3179","7.7","4.1"
"WI","44821",364,15,344,2413.25,"Shoe stores","404952","48858","11776","3179","7.7","4.1"
"WI","448210",364,15,344,2413.25,"Shoe stores","404952","48858","11776","3179","7.7","4.1"
"WI","4483",375,16,356,2108.75,"Jewelry, luggage, and leather goods stores","361356","56276","13851","2083","28.8","1.6"
"WI","44831",368,15,350,2081.5,"Jewelry stores","359006","55902","13777","2060","29.0","1.6"
"WI","448310",368,15,350,2081.5,"Jewelry stores","359006","55902","13777","2060","29.0","1.6"
"WI","44832",7,1,6,27.25,"Luggage and leather goods stores","2350","374","74","23","6.1","0.0"
"WI","448320",7,1,6,27.25,"Luggage and leather goods stores","2350","374","74","23","6.1","0.0"
"WI","451",1027,89,910,5503.5,"Sporting goods, hobby, musical instrument, and book stores","1399864","174445","41650","10832","11.7","4.3"
"WI","4511",875,82,770,4735.25,"Sporting goods, hobby, and musical instrument stores","1217492","154391","36655","9338","12.7","4.8"
"WI","45111",491,59,424,2820.25,"Sporting goods stores","799886","96055","22609","5325","12.5","5.8"
"WI","451110",491,59,424,2820.25,"Sporting goods stores","799886","96055","22609","5325","12.5","5.8"
"WI","45112",189,20,169,983,"Hobby, toy, and game stores","255246","30930","7226","2298","11.8","2.2"
"WI","451120",189,20,169,983,"Hobby, toy, and game stores","255246","30930","7226","2298","11.8","2.2"
"WI","45113",112,13,98,494,"Sewing, needlework, and piece goods stores","87019","11351","2849","972","13.4","3.4"
"WI","451130",112,13,98,494,"Sewing, needlework, and piece goods stores","87019","11351","2849","972","13.4","3.4"
"WI","45114",83,4,79,438,"Musical instrument and supplies stores","75341","16055","3971","743","16.7","3.9"
"WI","451140",83,4,79,438,"Musical instrument and supplies stores","75341","16055","3971","743","16.7","3.9"
"WI","4512",153,12,141,772,"Book stores and news dealers","182372","20054","4995","1494","5.4","1.0"
"WI","45121",153,12,141,772,"Book stores and news dealers","182372","20054","4995","1494","5.4","1.0"
"WI","451211",149,11,138,761,"Book stores","181041","19940","4961","1476","5.4","1.0"
"WI","451212",4,1,3,11,"News dealers and newsstands","1331","114","34","18","3.1","0.0"
"WI","452",842,49,789,7147.75,"General merchandise stores","11813092","1125982","272889","59092","0.1","0.2"
"WI","4521",228,5,223,2230,"Department stores","4052792","418311","102461","26111","0.0","0.0"
"WI","45211",228,5,223,2230,"Department stores","4052792","418311","102461","26111","0.0","0.0"
"WI","452111",61,0,61,610,"Department stores (except discount department stores)","733152","105628","26034","7242","0.0","0.0"
"WI","452112",167,5,162,1620,"Discount department stores","3319640","312683","76427","18869","0.0","0.0"
"WI","4529",614,44,566,4917.75,"Other general merchandise stores","7760300","707671","170428","32981","0.1","0.3"
"WI","45291",92,1,91,910,"Warehouse clubs and supercenters","D","D","D","j","D","D"
"WI","452910",92,1,91,910,"Warehouse clubs and supercenters","D","D","D","j","D","D"
"WI","45299",522,43,475,4007.75,"All other general merchandise stores","D","D","D","i","D","D"
"WI","452990",522,43,475,4007.75,"All other general merchandise stores","D","D","D","i","D","D"
"WI","453",1980,166,1688,8330.5,"Miscellaneous store retailers","1466126","233934","54353","14445","21.3","6.4"
"WI","4531",290,34,253,839,"Florists","84987","19538","4577","1565","21.1","5.9"
"WI","45311",290,34,253,839,"Florists","84987","19538","4577","1565","21.1","5.9"
"WI","453110",290,34,253,839,"Florists","84987","19538","4577","1565","21.1","5.9"
"WI","4532",599,68,502,2366.5,"Office supplies, stationery, and gift stores","425998","56367","14005","3930","17.3","7.8"
"WI","45321",113,8,104,780.75,"Office supplies and stationery stores","234287","24918","6620","1359","4.2","0.6"
"WI","453210",113,8,104,780.75,"Office supplies and stationery stores","234287","24918","6620","1359","4.2","0.6"
"WI","45322",486,61,398,1585.75,"Gift, novelty, and souvenir stores","191711","31449","7385","2571","33.3","16.7"
"WI","453220",486,61,398,1585.75,"Gift, novelty, and souvenir stores","191711","31449","7385","2571","33.3","16.7"
"WI","4533",420,47,364,1902.25,"Used merchandise stores","287594","72940","16932","5080","18.2","6.4"
"WI","45331",420,47,364,1902.25,"Used merchandise stores","287594","72940","16932","5080","18.2","6.4"
"WI","453310",420,47,364,1902.25,"Used merchandise stores","287594","72940","16932","5080","18.2","6.4"
"WI","4539",671,81,569,3222.75,"Other miscellaneous store retailers","667547","85089","18839","3870","25.3","5.5"
"WI","45391",156,8,148,1041.25,"Pet and pet supplies stores","232003","31832","7595","1845","17.2","2.9"
"WI","453910",156,8,148,1041.25,"Pet and pet supplies stores","232003","31832","7595","1845","17.2","2.9"
"WI","45392",83,15,64,182,"Art dealers","20057","4203","933","266","43.4","14.0"
"WI","453920",83,15,64,182,"Art dealers","20057","4203","933","266","43.4","14.0"
"WI","45393",32,3,29,204.25,"Manufactured (mobile) home dealers","36156","4832","1099","123","23.9","0.0"
"WI","453930",32,3,29,204.25,"Manufactured (mobile) home dealers","36156","4832","1099","123","23.9","0.0"
"WI","45399",400,65,328,1795.25,"All other miscellaneous store retailers","379331","44222","9212","1636","29.5","7.1"
"WI","454",1277,151,1067,7062,"Nonstore retailers","7785846","768268","193383","20637","6.0","10.4"
"WI","4541",495,72,405,2806,"Electronic shopping and mail-order houses","6701507","633628","158933","16289","3.2","11.6"
"WI","45411",495,72,405,2806,"Electronic shopping and mail-order houses","6701507","633628","158933","16289","3.2","11.6"
"WI","4542",83,9,72,417.5,"Vending machine operators","151413","28506","7342","966","29.9","2.9"
"WI","45421",83,9,72,417.5,"Vending machine operators","151413","28506","7342","966","29.9","2.9"
"WI","454210",83,9,72,417.5,"Vending machine operators","151413","28506","7342","966","29.9","2.9"
"WI","4543",699,91,590,3838.5,"Direct selling establishments","932926","106134","27108","3382","22.3","3.1"
"WI","45431",233,12,221,1907.75,"Fuel dealers","580207","42872","11414","1258","18.3","1.6"
"WI","454310",233,12,221,1907.75,"Fuel dealers","580207","42872","11414","1258","18.3","1.6"
"WI","45439",466,81,369,1930.75,"Other direct selling establishments","352719","63262","15694","2124","29.0","5.7"
"WI","454390",466,81,369,1930.75,"Other direct selling establishments","352719","63262","15694","2124","29.0","5.7"
"WV","44-45",6393,189,5825,44344,"Retail trade","22637923","1908476","468900","85305","10.2","3.7"
"WV","441",887,50,820,6684,"Motor vehicle and parts dealers","5114332","391704","93286","11506","19.0","7.0"
"WV","4411",348,28,316,2697.75,"Automobile dealers","4210501","274448","65081","6956","18.9","6.8"
"WV","44111",173,5,167,1587.5,"New car dealers","3893391","254980","60496","6298","18.1","6.4"
"WV","441110",173,5,167,1587.5,"New car dealers","3893391","254980","60496","6298","18.1","6.4"
"WV","44112",175,24,149,1110.25,"Used car dealers","317110","19468","4585","658","28.8","11.9"
"WV","441120",175,24,149,1110.25,"Used car dealers","317110","19468","4585","658","28.8","11.9"
"WV","4412",92,6,85,724.75,"Other motor vehicle dealers","308539","30529","6319","989","18.6","8.3"
"WV","44121",17,0,17,144.75,"Recreational vehicle dealers","55339","5671","1040","154","2.4","0.4"
"WV","441210",17,0,17,144.75,"Recreational vehicle dealers","55339","5671","1040","154","2.4","0.4"
"WV","44122",75,6,68,580,"Motorcycle, boat, and other motor vehicle dealers","253200","24858","5279","835","22.1","10.0"
"WV","441222",12,2,10,86.25,"Boat dealers","30815","2868","647","86","6.8","0.0"
"WV","441228",63,4,58,493.75,"Motorcycle, ATV, and all other motor vehicle dealers","222385","21990","4632","749","24.2","11.4"
"WV","4413",447,25,419,3261.5,"Automotive parts, accessories, and tire stores","595292","86727","21886","3561","19.8","7.1"
"WV","44131",298,16,282,2184.75,"Automotive parts and accessories stores","357700","51705","13127","2360","16.7","6.1"
"WV","441310",298,16,282,2184.75,"Automotive parts and accessories stores","357700","51705","13127","2360","16.7","6.1"
"WV","44132",149,10,137,1076.75,"Tire dealers","237592","35022","8759","1201","24.5","8.6"
"WV","441320",149,10,137,1076.75,"Tire dealers","237592","35022","8759","1201","24.5","8.6"
"WV","442",253,17,232,1478.75,"Furniture and home furnishings stores","311014","46077","11238","1874","19.0","6.0"
"WV","4421",127,8,119,849.5,"Furniture stores","209526","29523","7410","1083","15.5","7.0"
"WV","44211",127,8,119,849.5,"Furniture stores","209526","29523","7410","1083","15.5","7.0"
"WV","442110",127,8,119,849.5,"Furniture stores","209526","29523","7410","1083","15.5","7.0"
